,id,time,callsign,lasmax_dB,label,type,tags,duration,registration,operator
293,132083661,2025-03-02 09:51:21,KLM51T,77.00000020117855,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,74,PH-EXA,KLM Cityhopper
294,132083671,2025-03-02 09:52:48,KLM1799,75.8999997071542,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,61,PH-EZX,KLM Cityhopper
296,132083691,2025-03-02 09:56:36,DAL161,58.900000159237166,21,Airbus A330 323X,Kaagbaan06_T,55,N804NW,Northwest Airlines
297,132083711,2025-03-02 10:01:33,EZY74XF,58.300000272903404,21,Airbus A320-251N,Kaagbaan06_T,52,G-UZLD,EasyJet
298,132083731,2025-03-02 10:04:58,KLM615,55.599999772793,21,Boeing 787-9,Kaagbaan06_T,30,PH-BHF,
303,132083821,2025-03-02 10:29:34,DAL73,62.19999973047684,21,Airbus A330 302,Kaagbaan06_T,63,N829NW,Delta Airlines
304,132083831,2025-03-02 10:31:39,AUA372A,60.300000379565034,21,Embraer EMB-195 LR,Kaagbaan06_T,56,OE-LWD,Austrian Airlines
305,132083841,2025-03-02 10:37:55,TJS7,67.29999955502804,21,Embraer EMB505 Phenom 300,Oostbaan04_T,87,OE-GBH,Tyrolean Jet Service
308,132083871,2025-03-02 10:53:16,FIN9AD,58.700000224255575,21,Airbus A321 231SL,Kaagbaan06_T,38,OH-LZP,Finnair
309,132083881,2025-03-02 10:54:55,EJU83CQ,76.20000025576854,21,Airbus A320-214SL,Aalsmeerbaan36R_T,59,OE-IZJ,EasyJet Europe
310,132083891,2025-03-02 10:56:21,DLH1A,71.89999995114472,21,Canadair CRJ900NG Regional Jet,Aalsmeerbaan36R_T,47,D-ACNP,Lufthansa Cityline
311,132083901,2025-03-02 10:58:03,KLM45K,75.99999972107676,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,67,PH-EXS,Klm Cityhopper
312,132083911,2025-03-02 10:59:40,KLM877,79.49999966471155,21,Boeing 787-10,Aalsmeerbaan36R_T,54,PH-BKA,KLM Royal Dutch Airlines
315,132083941,2025-03-02 11:05:39,KLM565,80.19999980026684,21,Boeing 777-300ER,Aalsmeerbaan36R_T,83,PH-BVO,
318,132083971,2025-03-02 11:10:29,VLG33V,74.10000024638818,21,Airbus A320 216,Aalsmeerbaan36R_T,41,EC-KLT,
319,132083981,2025-03-02 11:11:33,BCS5GU,81.10000018497658,21,Airbus A300 B4-622RF,Aalsmeerbaan36R_T,95,D-AEAP,Dhl Air
320,132083991,2025-03-02 11:13:48,KLM39K,70.79999975870925,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,71,PH-EZW,KLM Cityhopper
322,132084011,2025-03-02 11:17:09,ELY338,79.79999987623559,21,Boeing 737NG 958ER/W,Aalsmeerbaan36R_T,67,4X-EHA,
323,132084021,2025-03-02 11:18:51,KLM67G,75.7000002397179,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,64,PH-EZD,
324,132084031,2025-03-02 11:19:52,AEA85GT,71.49999995505664,21,Boeing 787 8,Aalsmeerbaan36R_T,62,EC-MNS,Air Europa
325,132084041,2025-03-02 11:23:41,THY5VU,79.29999961930021,21,Airbus A330 303,Aalsmeerbaan36R_T,98,TC-JOJ,Turkish Airlines
326,132084061,2025-03-02 11:28:16,KLM1853,75.8999997071542,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,77,PH-EXH,
327,132084071,2025-03-02 11:30:34,KLM77H,78.60000048713837,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,74,PH-EXE,Klm Cityhopper
328,132084081,2025-03-02 11:32:05,PHGOV,67.29999955502804,21,Boeing 737-700,Oostbaan04_T,48,PH-GOV,Netherlands Government
329,132084091,2025-03-02 11:33:52,ITY121,70.30000008924549,21,Airbus A320 216,Aalsmeerbaan36R_T,82,EI-DSY,Air One
330,132084101,2025-03-02 11:35:01,KMM395,71.69999978353884,21,Airbus A320-271N,Aalsmeerbaan36R_T,42,9H-NEO,Air Malta
331,132084111,2025-03-02 11:36:06,TRA76A,73.40000027786077,21,Boeing 737-800,Aalsmeerbaan36R_T,71,PH-HZE,
332,132084121,2025-03-02 11:38:22,ROT362M,78.20000001511025,21,Boeing 737-8H6/W,Aalsmeerbaan36R_T,45,YR-BGM,TAROM
333,132084131,2025-03-02 11:39:56,KLM59D,70.19999987690602,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,80,PH-EXJ,
334,132084141,2025-03-02 11:42:35,ITY107,75.50000021397656,21,Airbus A320 216,Aalsmeerbaan36R_T,53,EI-EIB,Alitalia
335,132084151,2025-03-02 11:43:31,IBS1792,74.00000038529629,21,Airbus A320 216SL,Aalsmeerbaan36R_T,55,EC-LYE,Iberia Express
339,132084191,2025-03-02 11:50:13,KLM51E,77.19999972932891,21,Boeing 737-800,Aalsmeerbaan36R_T,40,PH-BCE,
341,132084211,2025-03-02 11:53:05,KLM69E,77.60000014726648,21,Boeing 737-800,Aalsmeerbaan36R_T,61,PH-BXK,
342,132084221,2025-03-02 11:54:34,AFR58LW,69.79999993716025,21,Airbus A318 111,Aalsmeerbaan36R_T,55,F-GUGQ,
351,132084321,2025-03-02 12:12:30,KLM767,58.400000238539675,21,Airbus SAS A330-303,Kaagbaan06_T,49,PH-AKB,
352,132084351,2025-03-02 12:20:31,KLM1375,59.70000021875869,21,Boeing 737-800,Kaagbaan06_T,47,PH-HSD,
354,132084381,2025-03-02 12:23:50,KLM95Y,58.300000272903404,21,Embraer ERJ 170-200 STD,Kaagbaan06_T,30,PH-EXI,
355,132084401,2025-03-02 12:27:06,KLM49F,58.99999977968414,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,49,PH-EZA,
358,132084471,2025-03-02 12:42:53,KLM31H,74.99999974364995,21,Boeing 737-800,Aalsmeerbaan36R_T,46,PH-HSE,
359,132084481,2025-03-02 12:43:49,KLM1789,75.7000002397179,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,45,PH-EXO,KLM Cityhopper
362,132084511,2025-03-02 12:48:29,KLM83V,73.50000019403488,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,85,PH-EXX,KLM Cityhopper
363,132084521,2025-03-02 12:51:02,DLH8FT,74.40000017300947,21,Airbus A320 214SL,Aalsmeerbaan36R_T,53,D-AIZQ,Lufthansa
364,132084531,2025-03-02 12:53:02,SXS17W,77.40000014769595,21,Boeing 737NG 86J/W,Aalsmeerbaan36R_T,122,TC-SNV,SunExpress
367,132084561,2025-03-02 13:09:09,EJU79QH,68.00000014903543,21,Airbus A319-111,Kaagbaan06_T,61,OE-LQS,EasyJet Europe
368,132084581,2025-03-02 13:12:50,CLX94K,72.29999980331316,21,Boeing 747 8R7F,Aalsmeerbaan36R_T,68,LX-VCK,Cargolux
370,132084601,2025-03-02 13:16:00,EJU53TR,71.4000000092348,21,Airbus A319-111,Aalsmeerbaan36R_T,89,OE-LQC,EasyJet Europe
372,132084631,2025-03-02 13:24:55,TRA6119,58.900000159237166,21,Boeing 737-800,Kaagbaan06_T,69,PH-HZL,
373,132084651,2025-03-02 13:28:23,KLM895,82.99999972560848,21,Boeing 777-200,Aalsmeerbaan36R_T,73,PH-BQE,
374,132084661,2025-03-02 13:30:49,LOT2PJ,76.4000001186306,21,Embraer EMB-175 LR,Aalsmeerbaan36R_T,57,SP-LIM,LOT Polish Airlines
375,132084671,2025-03-02 13:32:39,KLM1605,77.09999997562402,21,Boeing 737-800,Aalsmeerbaan36R_T,81,PH-BXB,
376,132084681,2025-03-02 13:34:07,TRA6641,77.90000010974319,21,Boeing 737-800,Aalsmeerbaan36R_T,67,PH-HXC,
377,132084691,2025-03-02 13:35:30,KLM1779,76.49999972598631,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,75,PH-EXA,KLM Cityhopper
379,132084711,2025-03-02 13:38:43,KLM427,78.39999998359006,21,Boeing 777-200,Aalsmeerbaan36R_T,59,PH-BQL,
380,132084721,2025-03-02 13:41:05,KLM49N,74.70000016475507,21,Boeing 737-700,Aalsmeerbaan36R_T,86,PH-BGM,
381,132084731,2025-03-02 13:42:43,TRA5225,76.70000028754066,21,Boeing 737-800,Aalsmeerbaan36R_T,86,PH-HXO,Transavia
382,132084741,2025-03-02 13:44:39,KLM1367,75.2000000614203,21,Boeing 737-800,Aalsmeerbaan36R_T,72,PH-BXZ,
383,132084751,2025-03-02 13:46:15,KLM95V,78.60000048713837,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,70,PH-EXT,KLM Cityhopper
384,132084761,2025-03-02 13:48:40,KLM861,79.20000000464614,21,Boeing 777-200,Aalsmeerbaan36R_T,67,PH-BQA,
385,132084771,2025-03-02 13:50:38,KLM63R,74.00000038529629,21,Boeing 737-800,Aalsmeerbaan36R_T,85,PH-BXI,
386,132084781,2025-03-02 13:51:42,KLM1905,76.300000182976,21,Boeing 737-800,Aalsmeerbaan36R_T,69,PH-BXY,
387,132084791,2025-03-02 13:53:37,NJE809C,67.29999955502804,21,Embraer Phenom 300,Oostbaan04_T,82,CS-PHJ,
388,132084801,2025-03-02 13:55:14,DLH4A,73.40000027786077,21,Airbus A319 114,Aalsmeerbaan36R_T,72,D-AILK,Lufthansa
389,132084821,2025-03-02 13:57:23,KLM1469,75.2000000614203,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,76,PH-EXY,KLM Cityhopper
391,132084841,2025-03-02 14:02:01,CLX315X,76.70000028754066,21,Boeing 747 4R7F,Aalsmeerbaan36R_T,100,LX-OCV,Cargolux
393,132084861,2025-03-02 14:06:05,QTR276,75.30000007289749,21,Airbus A350 941,Aalsmeerbaan36R_T,64,A7-ALT,Qatar Airways
394,132084871,2025-03-02 14:07:55,KLM423,81.3000001418832,21,Airbus SAS A330-303,Aalsmeerbaan36R_T,71,PH-AKA,
395,132084881,2025-03-02 14:10:12,VLG8435,58.00000013500245,21,Airbus A320 232SL,Kaagbaan06_T,42,EC-LVS,Vueling Airlines
396,132084891,2025-03-02 14:12:05,KLM589,54.50000026534919,21,Boeing 777-300ER,Kaagbaan06_T,16,PH-BVP,
397,132084901,2025-03-02 14:16:12,KLM55F,78.20000001511025,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,93,PH-EZF,
399,132084921,2025-03-02 14:22:00,UAE31V,82.30000012279129,21,Airbus A380 861,Aalsmeerbaan36R_T,83,A6-EUB,Emirates Airline
401,132084941,2025-03-02 14:27:11,QTR34B,81.90000025590524,21,Boeing 777-3DZER,Aalsmeerbaan36R_T,85,A7-BEC,Qatar Airways
402,132084951,2025-03-02 14:28:49,TRA5351,61.80000019779552,21,Boeing 737-800,Kaagbaan06_T,36,PH-HZX,
404,132084981,2025-03-02 14:34:37,KLM1169,58.799999721318265,21,Boeing 737-800,Kaagbaan06_T,38,PH-BXH,
405,132085011,2025-03-02 14:39:49,THY3LQ,59.49999977702309,21,Boeing 777 3F2ER,Kaagbaan06_T,38,TC-JJR,Turkish Airlines
406,132085021,2025-03-02 14:41:24,DAL137,61.19999956845862,21,Airbus A330 323X,Kaagbaan06_T,29,N807NW,Northwest Airlines
408,132085041,2025-03-02 14:47:19,GTI5579,59.200000237162946,21,Boeing 747 48EF,Kaagbaan06_T,54,N419MC,Atlas Air
409,132085061,2025-03-02 14:56:10,EZY91GE,62.80000008017025,21,Airbus A319 111,Kaagbaan06_T,79,G-EZAJ,Easyjet
410,132085071,2025-03-02 14:57:44,MSR758,59.10000028311194,21,Boeing 787-9,Kaagbaan06_T,33,SU-GEU,Egyptair
411,132085081,2025-03-02 15:01:20,SWR3VD,59.10000028311194,21,Airbus A320 214,Kaagbaan06_T,46,HB-IJP,Swiss International Air Lines
413,132085111,2025-03-02 15:06:20,TRA5X,54.30000016573446,21,Boeing 737-800,Kaagbaan06_T,16,PH-HSA,
415,132085141,2025-03-02 15:15:55,KLM89F,60.999999832131486,21,Embraer ERJ190-100STD,Kaagbaan06_T,52,PH-EZZ,KLM Cityhopper
416,132085161,2025-03-02 15:22:49,KLM1187,58.700000224255575,21,Embraer ERJ190-100STD,Kaagbaan06_T,52,PH-EXB,KLM Cityhopper
417,132085171,2025-03-02 15:28:11,ACA809,56.80000028541634,21,Boeing 777 333ER,Kaagbaan06_T,62,C-FIVS,Air Canada
418,132085181,2025-03-02 15:30:45,KLM1035,58.300000272903404,21,Boeing 737-800,Kaagbaan06_T,42,PH-BXM,
420,132085201,2025-03-02 15:32:53,KLM9861,56.10000003509641,21,Boeing 787-9,Kaagbaan06_T,29,PH-BHI,
421,132085211,2025-03-02 15:35:44,KLM67B,79.09999957748424,21,Boeing 737-800,Aalsmeerbaan36R_T,80,PH-BXL,
422,132085231,2025-03-02 15:43:10,EIN60Y,60.19999980026685,21,Airbus A320 214,Kaagbaan06_T,43,EI-DEH,Aer Lingus
424,132085251,2025-03-02 15:46:39,KLM87E,78.3000002729034,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,64,PH-EZD,
427,132085281,2025-03-02 15:52:50,VLG994B,74.30000016573446,21,Airbus A320 214,Aalsmeerbaan36R_T,69,EC-MCU,Vueling Airlines
428,132085291,2025-03-02 15:54:13,TKJ8UR,76.89999995265403,21,Boeing 737NG 800/W,Aalsmeerbaan36R_T,61,TC-SOF,Sun Express
431,132085321,2025-03-02 15:58:01,VLG24RF,72.40000002698865,21,Airbus A320-271N,Aalsmeerbaan36R_T,63,EC-NEA,Vueling Airlines
432,132085331,2025-03-02 16:03:00,KLM1343,78.49999974751833,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,65,PH-EZP,
434,132085351,2025-03-02 16:07:43,KLM41L,76.89999995265403,21,Boeing 737-800,Aalsmeerbaan36R_T,54,PH-BCB,
437,132085391,2025-03-02 16:14:58,KLM91X,75.50000021397656,21,Boeing 737-700,Aalsmeerbaan36R_T,73,PH-BGQ,
438,132085401,2025-03-02 16:16:22,KLM29K,80.0,21,Boeing 737-800,Aalsmeerbaan36R_T,51,PH-BXK,
439,132085411,2025-03-02 16:17:34,KLM843,79.69999999924867,21,Boeing 777-300ER,Aalsmeerbaan36R_T,89,PH-BVN,
440,132085421,2025-03-02 16:20:33,QTR8839,79.0000003745162,21,Boeing 777-FDZ,Aalsmeerbaan36R_T,57,A7-BFJ,Qatar Airways Cargo
441,132085441,2025-03-02 16:24:34,KLM35U,79.49999966471155,21,Canadair CL-600-2B19 CRJ-200LR,Aalsmeerbaan36R_T,53,D-ACJJ,
442,132085451,2025-03-02 16:26:06,KLM15Z,75.99999972107676,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,84,PH-EXJ,
443,132085461,2025-03-02 16:31:10,KLM33K,75.8000002489116,21,Boeing 737-800,Aalsmeerbaan36R_T,62,PH-BGB,
444,132085471,2025-03-02 16:35:40,KLM99D,79.0000003745162,21,Boeing 737-800,Aalsmeerbaan36R_T,84,PH-BCK,KLM Royal Dutch Airlines
447,132085501,2025-03-02 16:39:44,TKJ71U,76.89999995265403,21,Boeing 737NG 8F2/W,Aalsmeerbaan36R_T,68,TC-JFK,Turkish Airlines
448,132085511,2025-03-02 16:41:37,KLM617,77.19999972932891,21,Boeing 777-200,Aalsmeerbaan36R_T,57,PH-BQH,
450,132085531,2025-03-02 16:45:09,RAM851W,73.19999988558263,21,Boeing 737-8B6 (W),Aalsmeerbaan36R_T,63,CN-ROK,Royal Air Maroc
453,132085561,2025-03-02 16:48:37,KLM1791,76.09999986897547,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,98,PH-EXZ,KLM Cityhopper
454,132085581,2025-03-02 17:32:55,KLM60Q,74.00000038529629,21,Boeing 737-800,,67,PH-BXC,
455,132085591,2025-03-02 17:34:56,LOT7KZ,74.00000038529629,21,Embraer ERJ190-200IGW,,60,SP-LNG,LOT Polish Airlines
457,132085611,2025-03-02 17:41:21,DLH9MC,72.40000002698865,21,Airbus A320 214SL,,61,D-AIUD,
458,132085621,2025-03-02 17:45:21,ETD58B,77.19999972932891,21,Boeing 777 3FXER,,81,A6-ETJ,Etihad Airways
459,132085631,2025-03-02 17:48:51,KLM1274,72.40000002698865,21,Embraer ERJ 190-100 STD,,58,PH-EZH,
460,132085641,2025-03-02 17:50:38,KLM1856,72.79999976266063,21,Boeing 737-800,,76,PH-BXW,
461,132085651,2025-03-02 17:52:38,KLM34V,74.89999985588426,21,Boeing 737-800,,64,PH-BXY,
462,132085661,2025-03-02 17:54:48,KLM44C,70.49999975442773,21,Embraer ERJ 170-200 STD,,44,PH-EXT,KLM Cityhopper
463,132085671,2025-03-02 17:56:50,KLM1316,72.10000014429497,21,Boeing 737-700,,66,PH-BGM,
464,132085681,2025-03-02 18:00:39,AIC155,73.69999992280833,21,Boeing 787 8,,77,VT-ANU,Air India
466,132085701,2025-03-02 18:04:00,KLM1368,72.60000045231574,21,Boeing 737-800,,51,PH-BXZ,
467,132085711,2025-03-02 18:06:21,DFC1VE,64.29999972723482,21,Cessna 560XL Citation Excel,,51,OK-HAR,
468,132085721,2025-03-02 18:07:42,AUA3TC,73.10000024328873,21,Airbus A320-216,,77,OE-LXA,Austrian Airlines
470,132085741,2025-03-02 18:11:35,KLM37X,72.90000022878823,21,Boeing 737-800,,54,PH-BCE,
472,132085761,2025-03-02 18:14:35,ROT363W,72.60000045231574,21,Boeing 737-8H6/W,,65,YR-BGL,TAROM
473,132085771,2025-03-02 18:16:03,AFR1440,70.79999975870925,21,Airbus A319 111LR,,55,F-GRXK,
475,132085791,2025-03-02 18:20:53,SAS49M,69.89999994048169,21,Canadair CRJ900NG Regional Jet,,69,EI-FPW,City Jet
476,132085801,2025-03-02 18:23:11,TRA1V,72.79999976266063,21,Boeing 737-800,,53,PH-HSA,
477,132085811,2025-03-02 18:25:29,GAC226M,58.00000013500245,21,Cessna 510 Citation Mustang,,36,OE-FOE,
478,132085821,2025-03-02 18:27:01,KLM1246,70.79999975870925,21,Embraer ERJ 170-200 STD,,49,PH-EXG,
479,132085831,2025-03-02 18:28:28,KLM25M,71.69999978353884,21,Embraer ERJ 190-100 STD,,51,PH-EZA,
480,132085841,2025-03-02 18:29:51,KLM862,74.00000038529629,21,Boeing 777-200,,70,PH-BQD,
481,132085851,2025-03-02 18:31:42,UAE149,75.3999999555731,21,Airbus A380 861,Aalsmeerbaan36R_L,95,A6-EOU,Emirates Airline
482,132085861,2025-03-02 18:33:50,KLM62R,73.69999992280833,21,Boeing 737-800,,57,PH-HSD,
484,132085881,2025-03-02 18:36:53,KLM56A,69.4000000054426,21,Embraer ERJ 170-200 STD,,56,PH-EXJ,
487,132085911,2025-03-02 18:41:06,KLM83C,72.70000030130772,21,Boeing 737-800,,64,PH-BXD,
488,132085921,2025-03-02 18:42:35,KLM29Q,72.70000030130772,21,Embraer ERJ 190-100 STD,,51,PH-EZD,
489,132085931,2025-03-02 18:43:48,KLM54G,72.90000022878823,21,Boeing 737-800,,61,PH-BXB,
491,132085951,2025-03-02 18:46:29,KLM16K,73.40000027786077,21,Boeing 737-900,,60,PH-BXO,
492,132085961,2025-03-02 18:47:45,KLM1782,73.10000024328873,21,Boeing 737-800,,66,PH-BXL,
494,132085981,2025-03-02 18:50:49,KLM68V,69.49999985290117,21,Embraer ERJ 170-200 STD,,61,PH-EXZ,KLM Cityhopper
495,132085991,2025-03-02 18:52:10,KLM59W,72.60000045231574,21,Boeing 737-800,,76,PH-BCA,
496,132086001,2025-03-02 18:53:32,KLM46A,72.40000002698865,21,Boeing 737-800,,76,PH-BXA,
497,132086011,2025-03-02 18:55:12,KLM31Y,72.79999976266063,21,Boeing 737-800,,60,PH-BCD,
498,132086021,2025-03-02 18:57:16,KLM1298,72.60000045231574,21,Boeing 737-800,,55,PH-BXF,
499,132086031,2025-03-02 18:59:32,KLM96U,71.6000001822286,21,Canadair CL-600-2B19 CRJ-200LR,,49,D-ACJJ,
500,132086051,2025-03-02 19:06:16,DFC1VE,58.900000159237166,21,Cessna 560XL Citation Excel,Aalsmeerbaan36R_T,64,OK-HAR,
501,132086061,2025-03-02 19:08:37,MAC126,55.800000420870376,21,Airbus A320-214 (W),Kaagbaan06_T,47,CN-NMJ,Air Arabia Maroc
502,132086071,2025-03-02 19:14:16,SWR5DP,60.1000001160335,21,Airbus A320 214,Kaagbaan06_T,36,HB-IJO,Swiss International Air Lines
503,132086091,2025-03-02 19:16:53,AUA3SV,59.29999984915543,21,Airbus A320-216,Kaagbaan06_T,44,OE-LXA,Austrian Airlines
504,132086101,2025-03-02 19:18:17,ETD918,57.299999890800365,21,Boeing 777 FFX,Kaagbaan06_T,23,A6-DDE,Etihad Airways Cargo
505,132086111,2025-03-02 19:20:25,BAW41HA,60.89999991718851,21,Airbus A319 131,Kaagbaan06_T,34,G-EUPJ,British Airways
506,132086141,2025-03-02 19:31:16,ROT364Q,60.300000379565034,21,Boeing 737-8H6/W,Kaagbaan06_T,45,YR-BGL,TAROM
507,132086161,2025-03-02 19:35:55,EIN84X,60.0,21,Airbus A320 214,Kaagbaan06_T,42,EI-DEN,Aer Lingus
508,132086181,2025-03-02 19:41:48,KLM83R,74.49999966618532,21,Boeing 737-700,Aalsmeerbaan36R_T,55,PH-BGM,
509,132086191,2025-03-02 19:43:52,KLM1189,56.699999667408356,21,Embraer ERJ 190-100 STD,Kaagbaan06_T,58,PH-EZD,
511,132086211,2025-03-02 19:46:59,AFR91EM,70.70000028647661,21,Airbus A319 111LR,Aalsmeerbaan36R_T,70,F-GRXK,
512,132086221,2025-03-02 19:49:21,AIC156,75.8000002489116,21,Boeing 787 8,Aalsmeerbaan36R_T,95,VT-ANU,Air India
515,132086261,2025-03-02 19:55:56,KLM43F,73.10000024328873,21,Embraer ERJ190-100LR,Aalsmeerbaan36R_T,59,PH-EZV,KLM Cityhopper
516,132086271,2025-03-02 19:57:23,KLM1641,72.00000015667216,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,70,PH-EXU,KLM Cityhopper
517,132086281,2025-03-02 19:59:20,KLM65D,70.90000014685438,21,Boeing 737-700,Aalsmeerbaan36R_T,64,PH-BGH,
518,132086291,2025-03-02 20:00:24,EJU65ED,70.09999975519013,21,Airbus A319 111,Aalsmeerbaan36R_T,39,OE-LDB,Austrian Airlines
519,132086301,2025-03-02 20:01:58,KLM1361,75.7000002397179,21,Boeing 737-900,Aalsmeerbaan36R_T,45,PH-BXT,
522,132086331,2025-03-02 20:07:50,KAL510,87.60000032150896,21,Boeing 747 8B5F,Aalsmeerbaan36R_T,77,HL7624,Korean Air Cargo
523,132086341,2025-03-02 20:10:11,KLM21X,71.79999992425358,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,47,PH-EZY,KLM Cityhopper
525,132086361,2025-03-02 20:12:44,KAL926,83.19999985186094,21,Boeing 777-300,Aalsmeerbaan36R_T,69,HL7203,Korean Air
526,132086371,2025-03-02 20:14:44,KLM75V,73.50000019403488,21,Boeing 737-800,Aalsmeerbaan36R_T,52,PH-BXD,
527,132086381,2025-03-02 20:15:58,KLM58C,76.4000001186306,21,Boeing 737-800,Aalsmeerbaan36R_T,53,PH-BXG,
528,132086391,2025-03-02 20:17:07,KLM93Q,74.10000024638818,21,Boeing 737-800,Aalsmeerbaan36R_T,65,PH-BXW,
529,132086401,2025-03-02 20:18:38,KLM1377,74.40000017300947,21,Boeing 737-800,Aalsmeerbaan36R_T,55,PH-BCH,KLM Royal Dutch Airlines
530,132086411,2025-03-02 20:21:20,KLM71Z,79.29999961930021,21,Boeing 737-800,Aalsmeerbaan36R_T,80,PH-BCA,
531,132086421,2025-03-02 20:23:13,KLM835,80.70000031335255,21,Boeing 777-300ER,Aalsmeerbaan36R_T,90,PH-BVB,
533,132086441,2025-03-02 20:26:18,KLM64J,77.00000020117855,21,Boeing 737-800,Aalsmeerbaan36R_T,50,PH-BCE,
534,132086451,2025-03-02 20:27:32,KLM809,78.79999984305576,21,Boeing 787-9,Aalsmeerbaan36R_T,46,PH-BHL,KLM Royal Dutch Airlines
535,132086461,2025-03-02 20:29:31,KLM85P,76.70000028754066,21,Boeing 737-800,Aalsmeerbaan36R_T,66,PH-BCD,
536,132086471,2025-03-02 20:31:06,KLM31L,70.40000016911358,21,Boeing 737-700,Aalsmeerbaan36R_T,71,PH-BGI,
538,132086491,2025-03-02 20:33:33,KLM33J,73.90000007902604,21,Boeing 737-900,Aalsmeerbaan36R_T,50,PH-BXO,
539,132086501,2025-03-02 20:34:28,KLM1793,74.49999966618532,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,49,PH-EXI,
540,132086511,2025-03-02 20:35:34,KLM87Q,72.00000015667216,21,Embraer ERJ 190-100 STD,Aalsmeerbaan36R_T,55,PH-EZE,
542,132086531,2025-03-02 20:38:20,KLM1667,77.60000014726648,21,Embraer ERJ190-100STD,Aalsmeerbaan36R_T,82,PH-EZX,KLM Cityhopper
543,132086541,2025-03-02 20:40:34,KLM21M,76.49999972598631,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,74,PH-EXP,KLM Cityhopper
544,132086551,2025-03-02 20:41:56,KLM73D,79.20000000464614,21,Boeing 737-800,Aalsmeerbaan36R_T,50,PH-BXC,
545,132086561,2025-03-02 20:42:59,KLM1715,74.49999966618532,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,54,PH-EXN,KLM Cityhopper
546,132086571,2025-03-02 20:44:09,ETD5GZ,79.79999987623559,21,Boeing 777 3FXER,Aalsmeerbaan36R_T,74,A6-ETJ,Etihad Airways
547,132086581,2025-03-02 20:46:45,EJU78CP,69.99999980147328,21,Airbus A319-111,Aalsmeerbaan36R_T,81,OE-LQB,EasyJet Europe
548,132086591,2025-03-02 20:48:06,KLM1805,75.7000002397179,21,Canadair CL-600-2B19 CRJ-200LR,Aalsmeerbaan36R_T,58,D-ACJJ,
549,132086601,2025-03-02 20:50:29,KLM887,80.10000032566394,21,Boeing 777-200,Aalsmeerbaan36R_T,86,PH-BQN,
550,132086611,2025-03-02 20:52:55,ASL39Q,72.70000030130772,21,Airbus A319-132,Aalsmeerbaan36R_T,90,YU-APK,Air Serbia
551,132086621,2025-03-02 20:54:26,KLM53T,72.90000022878823,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,90,PH-EXS,Klm Cityhopper
553,132086641,2025-03-02 20:57:57,EJU83PX,75.2000000614203,21,Fokker 70 (F28-0070),Aalsmeerbaan36R_T,101,OE-LFL,
554,132086681,2025-03-02 21:24:08,THY9KH,58.300000272903404,21,Airbus A330 343E,Kaagbaan06_T,102,TC-JNP,Turkish Airlines
555,132086691,2025-03-02 21:37:16,AMX026,47.19999985583972,21,Boeing 787-9,Kaagbaan06_T,19,XA-ADG,Aeromexico
556,132086701,2025-03-02 21:41:50,KLM933,57.60000000749315,21,Boeing 737-800,Kaagbaan06_T,45,PH-BCK,KLM Royal Dutch Airlines
557,132086721,2025-03-02 21:48:58,UAE150,58.700000224255575,21,Airbus A380 861,Kaagbaan06_T,29,A6-EOU,Emirates Airline
558,132086731,2025-03-02 22:16:13,VLG86TA,57.50000019391682,21,Airbus A320 214,Kaagbaan06_T,59,EC-MBE,Vueling
559,132086741,2025-03-02 22:37:48,MPH8371,61.70000024646643,21,Boeing 747-400F,Kaagbaan06_T,61,PH-CKA,
560,132115351,2025-03-03 05:48:06,TRA6901,62.19999973047684,21,Boeing 737-800,Kaagbaan06_T,39,PH-HSM,
562,132115371,2025-03-03 06:15:34,AWH43A,68.19999989586735,21,Cessna Citation Sovereign+,Aalsmeerbaan36R_T,39,D-CAWX,
563,132115381,2025-03-03 06:17:49,KLM29L,75.2000000614203,21,Embraer ERJ 170-200 STD,Aalsmeerbaan36R_T,32,PH-EXM,KLM Cityhopper
